id;fecha;tipo_elem;intensidad;ocupacion;carga;vmed;error;periodo_integracion
4199;2021-01-02 13:00:00;URB;125;6.0;19;0.0;N;15
4199;2021-01-02 13:15:00;URB;117;15.0;26;0.0;N;15
4199;2021-01-02 13:30:00;URB;143;6.0;22;0.0;N;15
4199;2021-01-02 13:45:00;URB;117;11.0;23;0.0;N;15
4199;2021-01-02 14:00:00;URB;121;5.0;17;0.0;N;15
4199;2021-01-02 14:15:00;URB;151;11.0;27;0.0;N;15
4199;2021-01-02 14:30:00;URB;147;29.0;40;0.0;N;15
4199;2021-01-02 14:45:00;URB;140;13.0;26;0.0;N;15
4199;2021-01-02 15:00:00;URB;92;5.0;15;0.0;N;15
4199;2021-01-02 15:15:00;URB;95;5.0;15;0.0;N;15
4199;2021-01-02 15:30:00;URB;127;6.0;19;0.0;N;15
4199;2021-01-02 15:45:00;URB;116;4.0;18;0.0;N;15
4199;2021-01-02 16:00:00;URB;104;5.0;16;0.0;N;15
4199;2021-01-02 16:15:00;URB;104;4.0;16;0.0;N;15
4199;2021-01-02 16:30:00;URB;99;7.0;17;0.0;N;15
4199;2021-01-02 16:45:00;URB;160;11.0;29;0.0;N;15
4199;2021-01-02 17:00:00;URB;160;10.0;26;0.0;N;15
4199;2021-01-02 17:15:00;URB;112;22.0;32;0.0;N;15
4199;2021-01-02 17:30:00;URB;156;21.0;36;0.0;N;15
4199;2021-01-02 17:45:00;URB;79;4.0;13;0.0;N;15
4199;2021-01-02 18:00:00;URB;96;4.0;15;0.0;N;15
4199;2021-01-02 18:15:00;URB;156;43.0;53;0.0;N;15
4199;2021-01-02 18:30:00;URB;124;6.0;20;0.0;N;15
4199;2021-01-02 18:45:00;URB;141;10.0;25;0.0;N;15
4199;2021-01-02 19:00:00;URB;152;31.0;43;0.0;N;15
4199;2021-01-02 19:15:00;URB;184;20.0;37;0.0;N;15
4199;2021-01-02 19:30:00;URB;132;10.0;24;0.0;N;15
4199;2021-01-02 19:45:00;URB;168;29.0;44;0.0;N;15
4199;2021-01-02 20:00:00;URB;148;27.0;40;0.0;N;15
4199;2021-01-02 20:15:00;URB;180;18.0;35;0.0;N;15
4199;2021-01-02 20:30:00;URB;105;18.0;29;0.0;N;15
4199;2021-01-02 20:45:00;URB;160;18.0;32;0.0;N;15
4199;2021-01-02 21:00:00;URB;128;16.0;29;0.0;N;15
4199;2021-01-02 21:15:00;URB;131;8.0;23;0.0;N;15
4199;2021-01-02 21:30:00;URB;104;5.0;15;0.0;N;15
4199;2021-01-02 21:45:00;URB;112;6.0;18;0.0;N;15
4199;2021-01-02 22:00:00;URB;112;12.0;23;0.0;N;15
4199;2021-01-02 22:15:00;URB;143;5.0;23;0.0;N;15
4199;2021-01-02 22:30:00;URB;140;8.0;24;0.0;N;15
4199;2021-01-02 22:45:00;URB;129;8.0;21;0.0;N;15
4199;2021-01-02 23:00:00;URB;101;6.0;17;0.0;N;15
4199;2021-01-02 23:15:00;URB;175;13.0;30;0.0;N;15
4199;2021-01-02 23:30:00;URB;87;9.0;19;0.0;N;15
4199;2021-01-02 23:45:00;URB;96;6.0;16;0.0;N;15
4199;2021-01-03 00:00:00;URB;108;3.0;16;0.0;N;15
4199;2021-01-03 00:15:00;URB;68;2.0;10;0.0;N;15
4199;2021-01-03 00:30:00;URB;44;3.0;7;0.0;N;15
4199;2021-01-03 00:45:00;URB;80;7.0;15;0.0;N;15
4199;2021-01-03 01:00:00;URB;43;3.0;7;0.0;N;14
4199;2021-01-03 01:15:00;URB;15;1.0;4;0.0;N;12
4199;2021-01-03 01:30:00;URB;30;1.0;5;0.0;N;6
4199;2021-01-03 01:45:00;URB;27;1.0;4;0.0;N;9
4199;2021-01-03 02:00:00;URB;22;1.0;4;0.0;N;8
4199;2021-01-03 02:15:00;URB;20;1.0;5;0.0;N;14
4199;2021-01-03 02:30:00;URB;15;1.0;3;0.0;N;8
4199;2021-01-03 02:45:00;URB;20;1.0;3;0.0;N;3
4199;2021-01-03 03:00:00;URB;0;0.0;0;0.0;N;5
4199;2021-01-03 03:15:00;URB;24;0.0;3;0.0;N;5
4199;2021-01-03 03:30:00;URB;15;1.0;3;0.0;N;13
4199;2021-01-03 03:45:00;URB;0;0.0;0;0.0;N;7
4199;2021-01-03 04:00:00;URB;10;0.0;2;0.0;N;6
4199;2021-01-03 04:15:00;URB;60;2.0;9;0.0;N;2
4199;2021-01-03 04:30:00;URB;10;1.0;2;0.0;N;6
4199;2021-01-03 04:45:00;URB;15;1.0;2;0.0;N;4
4199;2021-01-03 05:15:00;URB;30;1.0;5;0.0;N;8
4199;2021-01-03 05:30:00;URB;23;1.0;4;0.0;N;8
4199;2021-01-03 05:45:00;URB;23;1.0;3;0.0;N;8
4199;2021-01-03 06:00:00;URB;15;1.0;2;0.0;N;4
4199;2021-01-03 06:15:00;URB;36;1.0;6;0.0;N;5
4199;2021-01-03 06:30:00;URB;20;1.0;4;0.0;N;9
4199;2021-01-03 06:45:00;URB;23;1.0;4;0.0;N;8
4199;2021-01-03 07:00:00;URB;26;1.0;5;0.0;N;14
4199;2021-01-03 07:15:00;URB;18;1.0;4;0.0;N;10
4199;2021-01-03 07:30:00;URB;48;3.0;8;0.0;N;10
4199;2021-01-03 07:45:00;URB;28;1.0;5;0.0;N;13
4199;2021-01-03 08:00:00;URB;30;1.0;5;0.0;N;14
4199;2021-01-03 08:15:00;URB;45;12.0;16;0.0;N;11
4199;2021-01-03 08:30:00;URB;31;2.0;5;0.0;N;12
4199;2021-01-03 08:45:00;URB;34;2.0;5;0.0;N;14
4199;2021-01-03 09:00:00;URB;76;7.0;14;0.0;N;15
4199;2021-01-03 09:15:00;URB;52;4.0;8;0.0;N;15
4199;2021-01-03 09:30:00;URB;53;2.0;8;0.0;N;15
4199;2021-01-03 09:45:00;URB;75;5.0;14;0.0;N;15
4199;2021-01-03 10:00:00;URB;52;3.0;8;0.0;N;15
4199;2021-01-03 10:15:00;URB;85;6.0;15;0.0;N;15
4199;2021-01-03 10:30:00;URB;73;3.0;11;0.0;N;15
4199;2021-01-03 10:45:00;URB;56;3.0;8;0.0;N;15
4199;2021-01-03 11:00:00;URB;100;15.0;25;0.0;N;15
4199;2021-01-03 11:15:00;URB;104;6.0;18;0.0;N;15
4199;2021-01-03 11:30:00;URB;92;9.0;19;0.0;N;15
4199;2021-01-03 11:45:00;URB;116;11.0;23;0.0;N;15
4199;2021-01-03 12:00:00;URB;127;10.0;24;0.0;N;15
4199;2021-01-03 12:15:00;URB;156;16.0;31;0.0;N;15
4199;2021-01-03 12:30:00;URB;139;11.0;27;0.0;N;15
4199;2021-01-03 12:45:00;URB;124;12.0;26;0.0;N;15
4199;2021-01-03 13:00:00;URB;132;13.0;26;0.0;N;15
4199;2021-01-03 13:15:00;URB;148;18.0;31;0.0;N;15
4199;2021-01-03 13:30:00;URB;141;15.0;30;0.0;N;15
4199;2021-01-03 13:45:00;URB;141;7.0;23;0.0;N;15
4199;2021-01-03 14:00:00;URB;160;8.0;25;0.0;N;15
4199;2021-01-03 14:15:00;URB;167;17.0;35;0.0;N;15
4199;2021-01-03 14:30:00;URB;172;13.0;32;0.0;N;15
4199;2021-01-03 14:45:00;URB;133;11.0;26;0.0;N;15
4199;2021-01-03 15:00:00;URB;116;5.0;19;0.0;N;15
4199;2021-01-03 15:15:00;URB;77;2.0;12;0.0;N;15
4199;2021-01-03 15:30:00;URB;124;6.0;20;0.0;N;15
4199;2021-01-03 15:45:00;URB;120;5.0;18;0.0;N;15
4199;2021-01-03 16:00:00;URB;92;8.0;19;0.0;N;15
4199;2021-01-03 16:15:00;URB;156;11.0;26;0.0;N;15
4199;2021-01-03 16:30:00;URB;87;5.0;15;0.0;N;15
4199;2021-01-03 16:45:00;URB;104;8.0;19;0.0;N;15
4199;2021-01-03 17:00:00;URB;137;12.0;26;0.0;N;15
4199;2021-01-03 17:15:00;URB;97;3.0;15;0.0;N;15
4199;2021-01-03 17:30:00;URB;119;5.0;19;0.0;N;15
4199;2021-01-03 17:45:00;URB;111;5.0;16;0.0;N;15
4199;2021-01-03 18:00:00;URB;159;8.0;24;0.0;N;15
4199;2021-01-03 18:15:00;URB;104;4.0;16;0.0;N;15
4199;2021-01-03 18:30:00;URB;116;6.0;18;0.0;N;15
4199;2021-01-03 18:45:00;URB;168;38.0;49;0.0;N;15
4199;2021-01-03 19:00:00;URB;136;22.0;35;0.0;N;15
4199;2021-01-03 19:15:00;URB;144;6.0;22;0.0;N;15
4199;2021-01-03 19:30:00;URB;124;9.0;21;0.0;N;15
4199;2021-01-03 19:45:00;URB;123;8.0;21;0.0;N;15
4199;2021-01-03 20:00:00;URB;124;7.0;23;0.0;N;15
4199;2021-01-03 20:15:00;URB;116;6.0;20;0.0;N;15
4199;2021-01-03 20:30:00;URB;148;16.0;30;0.0;N;15
4199;2021-01-03 20:45:00;URB;172;18.0;33;0.0;N;14
4199;2021-01-03 21:00:00;URB;149;6.0;23;0.0;N;15
4199;2021-01-03 21:15:00;URB;84;4.0;14;0.0;N;15
4199;2021-01-03 21:30:00;URB;105;5.0;16;0.0;N;15
4199;2021-01-03 21:45:00;URB;88;4.0;13;0.0;N;15
4199;2021-01-03 22:00:00;URB;72;7.0;14;0.0;N;15
4199;2021-01-03 22:15:00;URB;84;3.0;13;0.0;N;15
4199;2021-01-03 22:30:00;URB;116;10.0;22;0.0;N;15
4199;2021-01-03 22:45:00;URB;96;9.0;18;0.0;N;15
4199;2021-01-03 23:00:00;URB;56;3.0;10;0.0;N;14
4199;2021-01-03 23:15:00;URB;60;2.0;9;0.0;N;15
4199;2021-01-03 23:30:00;URB;84;4.0;13;0.0;N;15
4199;2021-01-03 23:45:00;URB;76;3.0;12;0.0;N;15
4199;2021-01-04 00:00:00;URB;41;6.0;9;0.0;N;12
4199;2021-01-04 00:15:00;URB;61;3.0;10;0.0;N;11
4199;2021-01-04 00:30:00;URB;44;2.0;6;0.0;N;11
4199;2021-01-04 00:45:00;URB;38;2.0;6;0.0;N;8
4199;2021-01-04 01:00:00;URB;42;2.0;6;0.0;N;13
4199;2021-01-04 01:15:00;URB;20;1.0;3;0.0;N;3
4199;2021-01-04 08:30:00;URB;64;5.0;12;0.0;N;14
4199;2021-01-04 08:45:00;URB;124;16.0;31;0.0;N;15
4199;2021-01-04 09:00:00;URB;131;25.0;36;0.0;N;15
4199;2021-01-04 09:15:00;URB;92;10.0;20;0.0;N;15
4199;2021-01-04 09:30:00;URB;100;6.0;16;0.0;N;15
4199;2021-01-04 09:45:00;URB;120;7.0;21;0.0;N;15
4199;2021-01-04 10:00:00;URB;161;46.0;57;0.0;N;15
4199;2021-01-04 10:15:00;URB;108;6.0;19;0.0;N;15
4199;2021-01-04 10:30:00;URB;123;17.0;27;0.0;N;15
4199;2021-01-04 10:45:00;URB;145;12.0;29;0.0;N;15
4199;2021-01-04 11:00:00;URB;155;22.0;37;0.0;N;15
4199;2021-01-04 11:15:00;URB;136;14.0;29;0.0;N;15
4199;2021-01-04 11:30:00;URB;95;10.0;22;0.0;N;15
4199;2021-01-04 11:45:00;URB;136;6.0;22;0.0;N;15
4199;2021-01-04 12:00:00;URB;117;8.0;22;0.0;N;15
4199;2021-01-04 12:15:00;URB;128;5.0;20;0.0;N;15
4199;2021-01-04 12:30:00;URB;117;15.0;27;0.0;N;15
4199;2021-01-04 12:45:00;URB;173;12.0;31;0.0;N;15
4199;2021-01-04 13:00:00;URB;144;14.0;29;0.0;N;15
4199;2021-01-04 13:15:00;URB;119;9.0;22;0.0;N;15
4199;2021-01-04 13:30:00;URB;147;6.0;24;0.0;N;11
4199;2021-01-04 13:45:00;URB;132;9.0;23;0.0;N;10
4199;2021-01-04 14:00:00;URB;132;15.0;29;0.0;N;15
4199;2021-01-04 14:15:00;URB;169;16.0;32;0.0;N;15
4199;2021-01-04 14:30:00;URB;200;15.0;37;0.0;N;15
4199;2021-01-04 14:45:00;URB;127;7.0;22;0.0;N;15
4199;2021-01-04 15:00:00;URB;160;26.0;40;0.0;N;15
4199;2021-01-04 15:15:00;URB;120;9.0;22;0.0;N;15
4199;2021-01-04 15:30:00;URB;110;6.0;19;0.0;N;15
