id,fecha,tipo_elem,intensidad,ocupacion,carga,vmed,error,periodo_integracion,hora,dia,mes,atasco
4708,2021-04-12 05:15:00,URB,0.13333333333333333,0.011111111111111112,7,0.0,N,14,5,12,4,0.294422572517488
4708,2021-04-12 05:30:00,URB,0.10625,0.011111111111111112,5,0.0,N,14,5,12,4,0.2967254102884489
4708,2021-04-12 05:45:00,URB,0.0875,0.011111111111111112,4,0.0,N,10,5,12,4,0.29801799005676033
4708,2021-04-12 06:00:00,URB,0.16666666666666666,0.03333333333333333,7,0.0,N,12,6,12,4,0.3063782651105063
4708,2021-04-12 06:15:00,URB,0.19166666666666665,0.022222222222222223,8,0.0,N,13,6,12,4,0.2954485491367006
4708,2021-04-12 06:30:00,URB,0.14375,0.03333333333333333,6,0.0,N,13,6,12,4,0.30894699662600256
4708,2021-04-12 06:45:00,URB,0.21458333333333332,0.03333333333333333,11,0.0,N,14,6,12,4,0.29982486069952163
4708,2021-04-12 07:00:00,URB,0.20625,0.044444444444444446,9,0.0,N,14,7,12,4,0.3087599974491182
4708,2021-04-12 07:15:00,URB,0.2875,0.05555555555555556,13,0.0,N,13,7,12,4,0.30191993344531926
4708,2021-04-12 07:30:00,URB,0.36666666666666664,0.044444444444444446,16,0.0,N,15,7,12,4,0.2762835969119081
4708,2021-04-12 07:45:00,URB,0.5583333333333333,0.08888888888888889,24,0.0,N,13,7,12,4,0.24440104291322814
4708,2021-04-12 08:00:00,URB,0.5520833333333334,0.06666666666666667,23,0.0,N,14,8,12,4,0.23321870195747627
4708,2021-04-12 08:15:00,URB,0.60625,0.3,42,0.0,N,13,8,12,4,0.3451950433526027
4708,2021-04-12 08:30:00,URB,0.6875,0.4,50,0.0,N,14,8,12,4,0.35476506216727544
4708,2021-04-12 08:45:00,URB,0.5479166666666666,0.1,26,0.0,N,15,8,12,4,0.2549454135396821
4708,2021-04-12 09:00:00,URB,0.65625,0.11111111111111112,28,0.0,N,12,9,12,4,0.21872299429391776
4708,2021-04-12 09:15:00,URB,0.5375,0.1,23,0.0,N,13,9,12,4,0.2587489460378488
4708,2021-04-12 09:30:00,URB,0.6666666666666666,0.6555555555555556,69,0.0,N,12,9,12,4,0.4693935451989458
4708,2021-04-12 09:45:00,URB,0.53125,0.35555555555555557,43,0.0,N,15,9,12,4,0.4094345063943761
4708,2021-04-12 10:00:00,URB,0.5,0.9111111111111111,86,0.0,N,14,10,12,4,0.6409030530846154
4708,2021-04-12 10:15:00,URB,0.4395833333333333,0.8777777777777778,81,0.0,N,14,10,12,4,0.6773765518833275
4708,2021-04-12 10:30:00,URB,0.5270833333333333,0.24444444444444446,35,0.0,N,14,10,12,4,0.3485857547579106
4708,2021-04-12 10:45:00,URB,0.5291666666666667,0.08888888888888889,23,0.0,N,13,10,12,4,0.2549695248175298
4708,2021-04-12 11:00:00,URB,0.5666666666666667,0.12222222222222223,26,0.0,N,13,11,12,4,0.26121554622758725
4708,2021-04-12 11:15:00,URB,0.5104166666666666,0.3666666666666667,45,0.0,N,11,11,12,4,0.42483207464157824
4708,2021-04-12 11:30:00,URB,0.5,0.1,22,0.0,N,9,11,12,4,0.27198901107194823
4708,2021-04-12 11:45:00,URB,0.375,0.13333333333333333,22,0.0,N,5,11,12,4,0.33226647863421177
4708,2021-04-12 12:00:00,URB,0.41041666666666665,0.5888888888888889,61,0.0,N,7,12,12,4,0.5892359643561829
4708,2021-04-12 12:15:00,URB,0.43124999999999997,0.8555555555555556,82,0.0,N,9,12,12,4,0.678409608328495
4708,2021-04-12 12:30:00,URB,0.6041666666666666,0.13333333333333333,28,0.0,N,6,12,12,4,0.25296302895297673
4708,2021-04-12 12:45:00,URB,0.6666666666666666,0.12222222222222223,30,0.0,N,6,12,12,4,0.22059693623743756
4708,2021-04-12 13:00:00,URB,0.6666666666666666,0.24444444444444446,39,0.0,N,9,13,12,4,0.28750135369416024
4708,2021-04-12 13:15:00,URB,0.5770833333333333,0.11111111111111112,27,0.0,N,8,13,12,4,0.2506173773027446
4708,2021-04-12 13:30:00,URB,0.4395833333333333,0.05555555555555556,18,0.0,N,13,13,12,4,0.26338313364869936
4708,2021-04-12 13:45:00,URB,0.725,0.1,31,0.0,N,10,13,12,4,0.18280204356594246
4708,2021-04-12 14:00:00,URB,0.4375,0.06666666666666667,19,0.0,N,8,14,12,4,0.27112505835667833
4708,2021-04-12 14:15:00,URB,0.76875,0.11111111111111112,31,0.0,N,7,14,12,4,0.1690066127549139
4708,2021-04-12 14:30:00,URB,0.7354166666666666,0.16666666666666669,35,0.0,N,9,14,12,4,0.21409856914001132
4708,2021-04-12 14:45:00,URB,0.4583333333333333,0.06666666666666667,20,0.0,N,12,14,12,4,0.264751553705975
4708,2021-04-12 15:00:00,URB,0.5541666666666667,0.08888888888888889,24,0.0,N,14,15,12,4,0.24593629206990478
4708,2021-04-12 15:15:00,URB,0.48125,0.07777777777777778,19,0.0,N,13,15,12,4,0.2644405565623898
4708,2021-04-12 15:30:00,URB,0.4375,0.06666666666666667,19,0.0,N,14,15,12,4,0.27112505835667833
4708,2021-04-12 15:45:00,URB,0.4583333333333333,0.06666666666666667,19,0.0,N,12,15,12,4,0.264751553705975
4708,2021-04-12 16:00:00,URB,0.5416666666666666,0.08888888888888889,22,0.0,N,12,16,12,4,0.2504914161372463
4708,2021-04-12 16:15:00,URB,0.5666666666666667,0.1,26,0.0,N,13,16,12,4,0.2479657218214348
4708,2021-04-12 16:30:00,URB,0.5541666666666667,0.08888888888888889,24,0.0,N,14,16,12,4,0.24593629206990478
4708,2021-04-12 16:45:00,URB,0.5541666666666667,0.08888888888888889,25,0.0,N,14,16,12,4,0.24593629206990478
4708,2021-04-12 17:00:00,URB,0.475,0.06666666666666667,20,0.0,N,15,17,12,4,0.2594812253861786
4708,2021-04-12 17:15:00,URB,0.6416666666666666,0.1,27,0.0,N,15,17,12,4,0.21841951434573587
4708,2021-04-12 17:30:00,URB,0.5666666666666667,0.07777777777777778,24,0.0,N,15,17,12,4,0.2346226622535768
4708,2021-04-12 17:45:00,URB,0.5520833333333334,0.08888888888888889,24,0.0,N,14,17,12,4,0.24670076870656255
4708,2021-04-12 18:00:00,URB,0.4458333333333333,0.07777777777777778,19,0.0,N,14,18,12,4,0.2756861218119575
4708,2021-04-12 18:15:00,URB,0.42916666666666664,0.06666666666666667,19,0.0,N,14,18,12,4,0.27360646379221937
4708,2021-04-12 18:30:00,URB,0.5625,0.08888888888888889,24,0.0,N,14,18,12,4,0.24285744182811808
4708,2021-04-12 18:45:00,URB,0.5104166666666666,0.06666666666666667,21,0.0,N,14,18,12,4,0.24779115774865362
4708,2021-04-12 19:00:00,URB,0.625,0.1,26,0.0,N,14,19,12,4,0.2252016391344132
4708,2021-04-12 19:15:00,URB,0.45208333333333334,0.08888888888888889,20,0.0,N,15,19,12,4,0.28079808222311403
4708,2021-04-12 19:30:00,URB,0.6604166666666667,0.11111111111111112,29,0.0,N,15,19,12,4,0.21696946726157795
4708,2021-04-12 19:45:00,URB,0.6333333333333333,0.11111111111111112,27,0.0,N,15,19,12,4,0.22823754694166593
4708,2021-04-12 20:00:00,URB,0.53125,0.1,23,0.0,N,12,20,12,4,0.2610052224474114
4708,2021-04-12 20:15:00,URB,0.5333333333333333,0.07777777777777778,23,0.0,N,15,20,12,4,0.246694526899964
4708,2021-04-12 20:30:00,URB,0.4708333333333333,0.07777777777777778,21,0.0,N,13,20,12,4,0.2678190609766356
4708,2021-04-12 20:45:00,URB,0.4166666666666667,0.07777777777777778,18,0.0,N,15,20,12,4,0.2844215842160955
4708,2021-04-12 21:00:00,URB,0.32916666666666666,0.044444444444444446,13,0.0,N,14,21,12,4,0.28535424362921913
4708,2021-04-12 21:15:00,URB,0.49166666666666664,0.06666666666666667,19,0.0,N,14,21,12,4,0.25406192541799355
4708,2021-04-12 21:30:00,URB,0.42916666666666664,0.06666666666666667,19,0.0,N,14,21,12,4,0.27360646379221937
4708,2021-04-12 21:45:00,URB,0.51875,0.06666666666666667,21,0.0,N,13,21,12,4,0.24494613648723337
4708,2021-04-12 22:00:00,URB,0.49166666666666664,0.06666666666666667,20,0.0,N,14,22,12,4,0.25406192541799355
4708,2021-04-12 22:15:00,URB,0.4458333333333333,0.06666666666666667,18,0.0,N,14,22,12,4,0.2686045966024185
4708,2021-04-12 22:30:00,URB,0.40208333333333335,0.044444444444444446,16,0.0,N,14,22,12,4,0.26693880654561625
4708,2021-04-12 22:45:00,URB,0.43333333333333335,0.05555555555555556,18,0.0,N,15,22,12,4,0.2652370836726472
4708,2021-04-12 23:00:00,URB,0.425,0.05555555555555556,17,0.0,N,15,23,12,4,0.2676748302011001
4708,2021-04-12 23:15:00,URB,0.54375,0.06666666666666667,22,0.0,N,15,23,12,4,0.23620186776507793
4708,2021-04-12 23:30:00,URB,0.35833333333333334,0.06666666666666667,16,0.0,N,15,23,12,4,0.29306510593659024
4708,2021-04-12 23:45:00,URB,0.25,0.044444444444444446,10,0.0,N,14,23,12,4,0.30157805742048516
4708,2021-04-13 00:00:00,URB,0.20208333333333334,0.03333333333333333,8,0.0,N,13,0,13,4,0.3016869906497677
4708,2021-04-13 00:15:00,URB,0.125,0.022222222222222223,6,0.0,N,14,0,13,4,0.3029797769375521
4708,2021-04-13 00:30:00,URB,0.13541666666666666,0.011111111111111112,6,0.0,N,13,0,13,4,0.29422421826085154
4708,2021-04-13 00:45:00,URB,0.07708333333333334,0.011111111111111112,3,0.0,N,13,0,13,4,0.29862881623006526
4708,2021-04-13 01:00:00,URB,0.10833333333333334,0.011111111111111112,5,0.0,N,14,1,13,4,0.29656651143160223
4708,2021-04-13 01:15:00,URB,0.1,0.011111111111111112,4,0.0,N,15,1,13,4,0.29718379551695695
4708,2021-04-13 01:30:00,URB,0.06041666666666667,0.011111111111111112,4,0.0,N,13,1,13,4,0.2994461447615136
4708,2021-04-13 01:45:00,URB,0.06875,0.0,2,0.0,N,14,1,13,4,0.2912240965932886
4708,2021-04-13 02:00:00,URB,0.075,0.022222222222222223,5,0.0,N,15,2,13,4,0.3065757493727057
4708,2021-04-13 02:15:00,URB,0.07291666666666667,0.011111111111111112,4,0.0,N,14,2,13,4,0.29885162952279526
4708,2021-04-13 02:30:00,URB,0.07708333333333334,0.011111111111111112,4,0.0,N,8,2,13,4,0.29862881623006526
4708,2021-04-13 02:45:00,URB,0.058333333333333334,0.022222222222222223,4,0.0,N,13,2,13,4,0.30737738973744616
4708,2021-04-13 03:00:00,URB,0.058333333333333334,0.05555555555555556,5,0.0,N,15,3,13,4,0.3309043093772936
4708,2021-04-13 03:15:00,URB,0.05,0.011111111111111112,3,0.0,N,10,3,13,4,0.29985671660441493
4708,2021-04-13 03:30:00,URB,0.07916666666666666,0.022222222222222223,3,0.0,N,11,3,13,4,0.30634419780875455
4708,2021-04-13 03:45:00,URB,0.05625,0.022222222222222223,3,0.0,N,9,3,13,4,0.3074635586425617
4708,2021-04-13 04:00:00,URB,0.035416666666666666,0.011111111111111112,2,0.0,N,7,4,13,4,0.30030164540507925
4708,2021-04-13 04:15:00,URB,0.035416666666666666,0.011111111111111112,3,0.0,N,7,4,13,4,0.30030164540507925
4708,2021-04-13 04:30:00,URB,0.075,0.022222222222222223,5,0.0,N,14,4,13,4,0.3065757493727057
4708,2021-04-13 04:45:00,URB,0.04375,0.0,3,0.0,N,14,4,13,4,0.2922168190398984
4708,2021-04-13 05:00:00,URB,0.04375,0.011111111111111112,3,0.0,N,11,5,13,4,0.30006596844134614
4708,2021-04-13 05:15:00,URB,0.05416666666666667,0.011111111111111112,4,0.0,N,14,5,13,4,0.2997017555549354
4708,2021-04-13 05:30:00,URB,0.08333333333333333,0.011111111111111112,4,0.0,N,15,5,13,4,0.29827153434809783
4708,2021-04-13 05:45:00,URB,0.07708333333333334,0.011111111111111112,4,0.0,N,13,5,13,4,0.29862881623006526
4708,2021-04-13 06:00:00,URB,0.125,0.011111111111111112,7,0.0,N,15,6,13,4,0.2951857568948038
4708,2021-04-13 06:15:00,URB,0.125,0.022222222222222223,6,0.0,N,15,6,13,4,0.3029797769375521
4708,2021-04-13 06:30:00,URB,0.14166666666666666,0.022222222222222223,7,0.0,N,15,6,13,4,0.3013875082849958
4708,2021-04-13 06:45:00,URB,0.24166666666666667,0.03333333333333333,10,0.0,N,14,6,13,4,0.29542664603952623
4708,2021-04-13 07:00:00,URB,0.2604166666666667,0.05555555555555556,12,0.0,N,13,7,13,4,0.3072546828307849
4708,2021-04-13 07:15:00,URB,0.30416666666666664,0.05555555555555556,13,0.0,N,14,7,13,4,0.2983973098137785
4708,2021-04-13 07:30:00,URB,0.45,0.06666666666666667,19,0.0,N,15,7,13,4,0.2673298453222245
4708,2021-04-13 07:45:00,URB,0.49166666666666664,0.06666666666666667,21,0.0,N,15,7,13,4,0.25406192541799355
4708,2021-04-13 08:00:00,URB,0.725,0.1,30,0.0,N,15,8,13,4,0.18280204356594246
4708,2021-04-13 08:15:00,URB,0.6666666666666666,0.08888888888888889,27,0.0,N,15,8,13,4,0.20169933570284196
4708,2021-04-13 08:30:00,URB,0.6479166666666667,0.15555555555555556,31,0.0,N,15,8,13,4,0.2473771107993292
4708,2021-04-13 08:45:00,URB,0.6833333333333333,0.1,30,0.0,N,15,8,13,4,0.20095543164212534
4708,2021-04-13 09:00:00,URB,0.725,0.1,31,0.0,N,15,9,13,4,0.18280204356594246
4708,2021-04-13 09:15:00,URB,0.675,0.16666666666666669,33,0.0,N,15,9,13,4,0.24168956078514778
4708,2021-04-13 09:30:00,URB,0.5520833333333334,0.6333333333333333,64,0.0,N,15,9,13,4,0.5313634396523843
4708,2021-04-13 09:45:00,URB,0.4895833333333333,0.14444444444444446,27,0.0,N,14,9,13,4,0.3029823714855725
4708,2021-04-13 10:00:00,URB,0.69375,0.14444444444444446,32,0.0,N,11,10,13,4,0.22113403876470022
4708,2021-04-13 10:15:00,URB,0.43124999999999997,0.15555555555555556,24,0.0,N,14,10,13,4,0.329528903586036
4708,2021-04-13 10:30:00,URB,0.6333333333333333,0.15555555555555556,33,0.0,N,15,10,13,4,0.2536095087475332
4708,2021-04-13 10:45:00,URB,0.5354166666666667,0.4222222222222222,48,0.0,N,15,10,13,4,0.4429999248481777
4708,2021-04-13 11:00:00,URB,0.47291666666666665,0.07777777777777778,22,0.0,N,14,11,13,4,0.2671480365136474
4708,2021-04-13 11:15:00,URB,0.6083333333333333,0.15555555555555556,32,0.0,N,15,11,13,4,0.2640802135431028
4708,2021-04-13 11:30:00,URB,0.5083333333333333,0.12222222222222223,25,0.0,N,15,11,13,4,0.2827494841625168
4708,2021-04-13 11:45:00,URB,0.525,0.3,38,0.0,N,14,11,13,4,0.38128156646177097
4708,2021-04-13 12:00:00,URB,0.6520833333333333,0.14444444444444446,30,0.0,N,14,12,13,4,0.23934633956935233
4708,2021-04-13 12:15:00,URB,0.58125,0.7555555555555555,75,0.0,N,14,12,13,4,0.554127457158577
4708,2021-04-13 12:30:00,URB,0.6604166666666667,0.14444444444444446,29,0.0,N,15,12,13,4,0.2357600238625677
4708,2021-04-13 12:45:00,URB,0.5416666666666666,0.2,30,0.0,N,15,12,13,4,0.3168445353443414
4708,2021-04-13 13:00:00,URB,0.65,0.2,35,0.0,N,15,13,13,4,0.27113101314433746
4708,2021-04-13 13:15:00,URB,0.48333333333333334,0.1,23,0.0,N,15,13,13,4,0.2776389022410222
4708,2021-04-13 13:30:00,URB,0.55,0.13333333333333333,29,0.0,N,15,13,13,4,0.2741862804027774
4708,2021-04-13 13:45:00,URB,0.5020833333333333,0.07777777777777778,21,0.0,N,15,13,13,4,0.25751043752399955
4708,2021-04-13 14:00:00,URB,0.5666666666666667,0.13333333333333333,28,0.0,N,15,14,13,4,0.2678039121170402
4708,2021-04-13 14:15:00,URB,0.6604166666666667,0.1,28,0.0,N,15,14,13,4,0.21064894577535695
4708,2021-04-13 14:30:00,URB,0.5520833333333334,0.06666666666666667,22,0.0,N,15,14,13,4,0.23321870195747627
4708,2021-04-13 14:45:00,URB,0.63125,0.08888888888888889,27,0.0,N,15,14,13,4,0.21622706754758256
4708,2021-04-13 15:00:00,URB,0.5416666666666666,0.06666666666666667,22,0.0,N,15,15,13,4,0.23694237147876937
4708,2021-04-13 15:15:00,URB,0.5270833333333333,0.08888888888888889,23,0.0,N,15,15,13,4,0.25570829069917045
4708,2021-04-13 15:30:00,URB,0.5,0.06666666666666667,20,0.0,N,13,15,13,4,0.25129741849279325
4708,2021-04-13 15:45:00,URB,0.5916666666666667,0.07777777777777778,25,0.0,N,15,15,13,4,0.22522155695807528
4708,2021-04-13 16:00:00,URB,0.44375,0.07777777777777778,20,0.0,N,15,16,13,4,0.2763260783818122
4708,2021-04-13 16:15:00,URB,0.5,0.08888888888888889,23,0.0,N,12,16,13,4,0.26511107751234836
4708,2021-04-13 16:30:00,URB,0.4583333333333333,0.07777777777777778,20,0.0,N,12,16,13,4,0.2717956084982259
4708,2021-04-13 16:45:00,URB,0.6,0.08888888888888889,26,0.0,N,5,16,13,4,0.22859755743512086
4708,2021-04-13 17:00:00,URB,0.375,0.044444444444444446,15,0.0,N,2,17,13,4,0.2741517308165961
4708,2021-04-13 17:15:00,URB,0.6041666666666666,0.08888888888888889,26,0.0,N,6,17,13,4,0.2269732158905378
4708,2021-04-13 17:30:00,URB,0.4583333333333333,0.08888888888888889,21,0.0,N,9,17,13,4,0.27882287153759244
4708,2021-04-13 17:45:00,URB,0.41041666666666665,0.06666666666666667,19,0.0,N,7,17,13,4,0.2790447477863522
4708,2021-04-13 18:00:00,URB,0.4166666666666667,0.06666666666666667,19,0.0,N,3,18,13,4,0.27725446309844903
4708,2021-04-13 18:15:00,URB,0.45,0.06666666666666667,20,0.0,N,5,18,13,4,0.2673298453222245
4708,2021-04-13 18:30:00,URB,0.3541666666666667,0.06666666666666667,16,0.0,N,6,18,13,4,0.29411575350880337
4708,2021-04-13 18:45:00,URB,0.2708333333333333,0.03333333333333333,11,0.0,N,6,18,13,4,0.29014257104370295
4708,2021-04-13 19:00:00,URB,0.775,0.12222222222222223,33,0.0,N,5,19,13,4,0.1720148470049436
4708,2021-04-13 19:15:00,URB,0.5145833333333333,0.07777777777777778,22,0.0,N,8,19,13,4,0.2532437365160779
4708,2021-04-13 19:30:00,URB,0.6375,0.1,28,0.0,N,9,19,13,4,0.22012621213429678
4708,2021-04-13 19:45:00,URB,0.5875,0.1,25,0.0,N,10,19,13,4,0.24001439158363008
4708,2021-04-13 20:00:00,URB,0.46875,0.06666666666666667,20,0.0,N,8,20,13,4,0.26147522938932133
4708,2021-04-13 20:15:00,URB,0.6145833333333334,0.11111111111111112,27,0.0,N,12,20,13,4,0.23585468319133351
4708,2021-04-13 20:30:00,URB,0.4895833333333333,0.06666666666666667,22,0.0,N,11,20,13,4,0.254747374580643
4708,2021-04-13 20:45:00,URB,0.5104166666666666,0.07777777777777778,21,0.0,N,11,20,13,4,0.2546749028874699
4708,2021-04-13 21:00:00,URB,0.5208333333333334,0.08888888888888889,23,0.0,N,12,21,13,4,0.257911454777385
4708,2021-04-13 21:15:00,URB,0.46249999999999997,0.06666666666666667,19,0.0,N,13,21,13,4,0.26344811414567987
4708,2021-04-13 21:30:00,URB,0.5208333333333334,0.07777777777777778,23,0.0,N,12,21,13,4,0.2510803820597284
4708,2021-04-13 21:45:00,URB,0.5145833333333333,0.05555555555555556,22,0.0,N,9,21,13,4,0.23948329551994083
4708,2021-04-13 22:00:00,URB,0.43333333333333335,0.05555555555555556,17,0.0,N,15,22,13,4,0.2652370836726472
4708,2021-04-13 22:15:00,URB,0.53125,0.08888888888888889,23,0.0,N,8,22,13,4,0.25422858083387134
4708,2021-04-13 22:30:00,URB,0.5479166666666666,0.06666666666666667,23,0.0,N,13,22,13,4,0.23471450271084385
4708,2021-04-13 22:45:00,URB,0.40208333333333335,0.05555555555555556,17,0.0,N,9,22,13,4,0.2741741546395514
4708,2021-04-13 23:00:00,URB,0.5229166666666667,0.05555555555555556,20,0.0,N,11,23,13,4,0.23664649443401622
4708,2021-04-13 23:15:00,URB,0.51875,0.05555555555555556,21,0.0,N,14,23,13,4,0.2380692711466563
4708,2021-04-13 23:30:00,URB,0.3416666666666667,0.05555555555555556,16,0.0,N,12,23,13,4,0.2898199454528851
4708,2021-04-13 23:45:00,URB,0.3125,0.06666666666666667,14,0.0,N,10,23,13,4,0.3040232183789781
4708,2021-04-14 00:00:00,URB,0.17708333333333334,0.03333333333333333,7,0.0,N,12,0,14,4,0.3050888720890675
4708,2021-04-14 00:15:00,URB,0.22083333333333333,0.03333333333333333,10,0.0,N,13,0,14,4,0.29885386489136395
4708,2021-04-14 00:30:00,URB,0.025,0.0,1,0.0,N,5,0,14,4,0.29267228246024457
4708,2021-04-14 00:45:00,URB,0.1125,0.022222222222222223,4,0.0,N,10,0,14,4,0.3040453920275945
4708,2021-04-14 01:00:00,URB,0.05625,0.011111111111111112,3,0.0,N,11,1,14,4,0.2996196400997879
4708,2021-04-14 01:15:00,URB,0.11458333333333333,0.022222222222222223,6,0.0,N,11,1,14,4,0.3038754698353796
4708,2021-04-14 01:30:00,URB,0.07708333333333334,0.011111111111111112,3,0.0,N,13,1,14,4,0.29862881623006526
4708,2021-04-14 01:45:00,URB,0.07708333333333334,0.011111111111111112,4,0.0,N,11,1,14,4,0.29862881623006526
4708,2021-04-14 02:00:00,URB,0.07291666666666667,0.011111111111111112,5,0.0,N,12,2,14,4,0.29885162952279526
4708,2021-04-14 02:15:00,URB,0.0625,0.0,3,0.0,N,6,2,14,4,0.2915134969528354
4708,2021-04-14 02:30:00,URB,0.09583333333333333,0.022222222222222223,4,0.0,N,13,2,14,4,0.30529379933175094
4708,2021-04-14 02:45:00,URB,0.0375,0.0,3,0.0,N,10,2,14,4,0.2923962090265486
4708,2021-04-14 03:00:00,URB,0.03125,0.05555555555555556,6,0.0,N,12,3,14,4,0.33181145208033713
4708,2021-04-14 03:15:00,URB,0.04583333333333333,0.011111111111111112,3,0.0,N,11,3,14,4,0.2999993110673584
4708,2021-04-14 03:30:00,URB,0.041666666666666664,0.0,2,0.0,N,9,3,14,4,0.29227967702237384
4708,2021-04-14 03:45:00,URB,0.07708333333333334,0.022222222222222223,3,0.0,N,8,3,14,4,0.3064615284665792
4708,2021-04-14 04:00:00,URB,0.05625,0.011111111111111112,3,0.0,N,9,4,14,4,0.2996196400997879
4708,2021-04-14 04:15:00,URB,0.041666666666666664,0.011111111111111112,3,0.0,N,9,4,14,4,0.3001295313849096
4708,2021-04-14 04:30:00,URB,0.052083333333333336,0.011111111111111112,3,0.0,N,12,4,14,4,0.29978078140520437
4708,2021-04-14 04:45:00,URB,0.05,0.011111111111111112,3,0.0,N,10,4,14,4,0.29985671660441493
4708,2021-04-14 05:00:00,URB,0.0625,0.011111111111111112,3,0.0,N,8,5,14,4,0.29935476717246506
4708,2021-04-14 05:15:00,URB,0.07083333333333333,0.011111111111111112,3,0.0,N,7,5,14,4,0.2989584193220019
4708,2021-04-14 05:30:00,URB,0.05,0.011111111111111112,4,0.0,N,10,5,14,4,0.29985671660441493
4708,2021-04-14 05:45:00,URB,0.0625,0.011111111111111112,3,0.0,N,2,5,14,4,0.29935476717246506
4708,2021-04-14 06:00:00,URB,0.16666666666666666,0.022222222222222223,7,0.0,N,3,6,14,4,0.298634488838442
4708,2021-04-14 06:15:00,URB,0.2916666666666667,0.05555555555555556,14,0.0,N,3,6,14,4,0.30105624221743726
4708,2021-04-14 06:30:00,URB,0.16666666666666666,0.022222222222222223,7,0.0,N,3,6,14,4,0.298634488838442
4708,2021-04-14 06:45:00,URB,0.20833333333333334,0.03333333333333333,9,0.0,N,3,6,14,4,0.30076927190582436
4708,2021-04-14 07:00:00,URB,0.34375,0.05555555555555556,15,0.0,N,8,7,14,4,0.28931745091708666
4708,2021-04-14 07:15:00,URB,0.3125,0.044444444444444446,13,0.0,N,10,7,14,4,0.2891052575264442
4708,2021-04-14 07:30:00,URB,0.5,0.07777777777777778,22,0.0,N,9,7,14,4,0.25821370086779916
4708,2021-04-14 07:45:00,URB,0.6666666666666666,0.07777777777777778,28,0.0,N,9,7,14,4,0.1953453313361881
4708,2021-04-14 08:00:00,URB,0.6354166666666666,0.1,27,0.0,N,12,8,14,4,0.22097678459567793
4708,2021-04-14 08:15:00,URB,0.59375,0.08888888888888889,26,0.0,N,12,8,14,4,0.23101933727494703
4708,2021-04-14 08:30:00,URB,0.6708333333333333,0.3,41,0.0,N,11,8,14,4,0.3144282090433159
4708,2021-04-14 08:45:00,URB,0.69375,0.22222222222222224,37,0.0,N,11,8,14,4,0.26303754026920134
4708,2021-04-14 09:00:00,URB,0.59375,0.5222222222222223,57,0.0,N,12,9,14,4,0.4611073077883355
4708,2021-04-14 09:15:00,URB,0.7604166666666666,0.16666666666666669,35,0.0,N,13,9,14,4,0.20229142182470908
4708,2021-04-14 09:30:00,URB,0.64375,0.13333333333333333,30,0.0,N,14,9,14,4,0.23661111692299616
4708,2021-04-14 09:45:00,URB,0.7020833333333333,0.15555555555555556,32,0.0,N,15,9,14,4,0.22346686268468544
4708,2021-04-14 10:00:00,URB,0.5791666666666666,0.5333333333333333,58,0.0,N,11,10,14,4,0.4740666365614578
4708,2021-04-14 10:15:00,URB,0.5895833333333333,0.4444444444444445,53,0.0,N,14,10,14,4,0.42717782765805656
4708,2021-04-14 10:30:00,URB,0.5916666666666667,0.1,28,0.0,N,15,10,14,4,0.23839989349907378
4708,2021-04-14 10:45:00,URB,0.61875,0.2,34,0.0,N,15,10,14,4,0.2848596073147595
4708,2021-04-14 11:00:00,URB,0.6083333333333333,0.08888888888888889,26,0.0,N,15,11,14,4,0.22534107465460404
4708,2021-04-14 11:15:00,URB,0.525,0.12222222222222223,26,0.0,N,15,11,14,4,0.27677153431281015
4708,2021-04-14 11:30:00,URB,0.6,0.08888888888888889,26,0.0,N,15,11,14,4,0.22859755743512086
4708,2021-04-14 11:45:00,URB,0.575,0.26666666666666666,38,0.0,N,15,11,14,4,0.3410604057359363
4708,2021-04-14 12:00:00,URB,0.63125,0.14444444444444446,30,0.0,N,15,12,14,4,0.2481849059968352
4708,2021-04-14 12:15:00,URB,0.66875,0.22222222222222224,38,0.0,N,15,12,14,4,0.2746846085650263
4708,2021-04-14 12:30:00,URB,0.5666666666666667,0.23333333333333334,36,0.0,N,13,12,14,4,0.32587505279477724
4708,2021-04-14 12:45:00,URB,0.5916666666666667,0.3,41,0.0,N,15,12,14,4,0.35189914193682625
4708,2021-04-14 13:00:00,URB,0.49166666666666664,0.08888888888888889,22,0.0,N,14,13,14,4,0.2679277467690658
4708,2021-04-14 13:15:00,URB,0.625,0.11111111111111112,29,0.0,N,15,13,14,4,0.23164186189312627
4708,2021-04-14 13:30:00,URB,0.75,0.14444444444444446,34,0.0,N,13,13,14,4,0.19548918321691441
4708,2021-04-14 13:45:00,URB,0.6145833333333334,0.07777777777777778,25,0.0,N,14,13,14,4,0.2163525981758106
4708,2021-04-14 14:00:00,URB,0.5583333333333333,0.08888888888888889,25,0.0,N,15,14,14,4,0.24440104291322814
4708,2021-04-14 14:15:00,URB,0.5541666666666667,0.07777777777777778,23,0.0,N,14,14,14,4,0.23921273617227978
4708,2021-04-14 14:30:00,URB,0.47291666666666665,0.1,22,0.0,N,14,14,14,4,0.28109452164727833
4708,2021-04-14 14:45:00,URB,0.5354166666666667,0.08888888888888889,23,0.0,N,15,14,14,4,0.25274018449585833
4708,2021-04-14 15:00:00,URB,0.425,0.06666666666666667,19,0.0,N,15,15,14,4,0.2748323948523655
4708,2021-04-14 15:15:00,URB,0.5020833333333333,0.08888888888888889,21,0.0,N,15,15,14,4,0.2644012199570902
